MEASURE,TYPE,HILO,DECS,GOAL,AVG,VISN,FACILITY,LOCATION,VALUE,SCORE,TREND,NOTES
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,3,620A4,"Castle Point, NY (VISN 03 facility 620A4)",,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,3,630,New York Harbor (VISN 03 facility 630),17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,3,630A4,New York Harbor - Brooklyn (VISN 03 facility 630A4),17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,3,632,"Northport, NY (VISN 03 facility 632)",13,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,0,VISN 04,19,4,0,value within 10% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,460,"Wilmington, DE (VISN 04 facility 460)",21,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,503,"Altoona, PA (VISN 04 facility 503)",20,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,529,"Butler, PA (VISN 04 facility 529)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,540,"Clarksburg, WV (VISN 04 facility 540)",14,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,542,"Coatesville, PA (VISN 04 facility 542)",15,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,562,"Erie, PA (VISN 04 facility 562)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,595,"Lebanon, PA (VISN 04 facility 595)",19,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,642,"Philadelphia, PA (VISN 04 facility 642)",26,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,646,"Pittsburgh, PA (VISN 04 facility 646)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,693,"Wilkes-Barre, PA (VISN 04 facility 693)",20,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,5,0,VISN 05,18,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,5,512,Maryland (VISN 05 facility 512),15,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,5,512A5,"Perry Point, MD (VISN 05 facility 512A5)",,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,5,613,"Martinsburg, WV (VISN 05 facility 613)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,5,688,"Washington, DC (VISN 05 facility 688)",23,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,0,VISN 06,20,3,-1,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,517,"Beckley, WV (VISN 06 facility 517)",21,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,558,"Durham, NC (VISN 06 facility 558)",20,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,565,"Fayetteville, NC (VISN 06 facility 565)",26,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,590,"Hampton, VA (VISN 06 facility 590)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,10,552,"Dayton, OH (VISN 10 facility 552)",20,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,11,0,VISN 11,17,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,11,506,"Ann Arbor, MI (VISN 11 facility 506)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,11,515,"Battle Creek, MI (VISN 11 facility 515)",25,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,11,550,"Illiana, IL / IN (VISN 11 facility 550)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,11,553,"Detroit, MI (VISN 11 facility 553)",28,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,11,583,"Indianapolis, IN (VISN 11 facility 583)",18,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,11,610A4,Northern Indiana (VISN 11 facility 610A4),13,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,11,655,"Saginaw, MI (VISN 11 facility 655)",10,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,12,0,VISN 12,17,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,12,537,"Chicago, IL (VISN 12 facility 537)",22,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,12,556,"North Chicago, IL (VISN 12 facility 556)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,12,578,"Hines, IL (VISN 12 facility 578)",11,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,12,585,"Iron Mountain, MI (VISN 12 facility 585)",16,4,-1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,12,607,"Madison, WI (VISN 12 facility 607)",18,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,12,676,"Tomah, WI (VISN 12 facility 676)",19,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,12,695,"Milwaukee, WI (VISN 12 facility 695)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,0,VISN 15,17,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,589,"Kansas City, MO (VISN 15 facility 589)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,589A4,"Columbia, MO (VISN 15 facility 589A4)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,589A5,"Topeka, KS (VISN 15 facility 589A5)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,589A6,"Leavenworth, KS (VISN 15 facility 589A6)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,589A7,"Wichita, KS (VISN 15 facility 589A7)",20,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,657,"St. Louis, MO (VISN 15 facility 657)",18,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,657A4,"Poplar Bluff, MO (VISN 15 facility 657A4)",18,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,657A5,"Marion, IL (VISN 15 facility 657A5)",18,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,0,VISN 16,18,4,0,value within 10% of aspirational goal; 1 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,502,"Alexandria, LA (VISN 16 facility 502)",14,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,520,"Gulf Coast, MS (VISN 16 facility 520)",9,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,564,"Fayetteville, AR (VISN 16 facility 564)",20,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,580,"Houston, TX (VISN 16 facility 580)",22,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,586,"Jackson, MS (VISN 16 facility 586)",22,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,598,Central Arkansas (VISN 16 facility 598),20,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,623,"Muskogee, OK (VISN 16 facility 623)",19,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,629,"New Orleans, LA (VISN 16 facility 629)",20,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,635,"Oklahoma City, OK (VISN 16 facility 635)",18,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,667,"Shreveport, LA (VISN 16 facility 667)",18,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,17,0,VISN 17,19,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,17,549,North Texas (VISN 17 facility 549),16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,17,671,South Texas (VISN 17 facility 671),21,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,17,674,Central Texas (VISN 17 facility 674),17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,18,0,VISN 18,21,3,-1,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,18,501,New Mexico (VISN 18 facility 501),24,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,18,504,"Amarillo, TX (VISN 18 facility 504)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,18,519,West Texas (VISN 18 facility 519),22,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,18,644,"Phoenix, AZ (VISN 18 facility 644)",22,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,18,649,Northern Arizona (VISN 18 facility 649),13,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,18,678,Southern Arizona (VISN 18 facility 678),18,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,19,0,VISN 19,18,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,19,436,Montana (VISN 19 facility 436),22,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,19,442,"Cheyenne, WY (VISN 19 facility 442)",10,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,19,554,Eastern Colorado (VISN 19 facility 554),26,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,19,575,"Grand Junction, CO (VISN 19 facility 575)",15,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,19,660,"Salt Lake City, UT (VISN 19 facility 660)",10,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,19,666,"Sheridan, WY (VISN 19 facility 666)",18,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,0,VISN 20,19,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,463,Alaska (VISN 20 facility 463),18,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,531,"Boise, ID (VISN 20 facility 531)",19,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,648,"Portland, OR (VISN 20 facility 648)",26,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,653,"Roseburg, OR (VISN 20 facility 653)",15,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,663,"Puget Sound, WA (VISN 20 facility 663)",19,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,668,"Spokane, WA (VISN 20 facility 668)",19,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,687,"Walla Walla, WA (VISN 20 facility 687)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,692,"White City, OR (VISN 20 facility 692)",19,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,21,0,VISN 21,16,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,21,459,"Honolulu, HI (VISN 21 facility 459)",22,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,21,570,Central California (VISN 21 facility 570),27,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,21,612,"Martinez, CA (VISN 21 facility 612)",,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,21,612A4,"Sacramento, CA (VISN 21 facility 612A4)",15,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,21,640,"Palo Alto, CA (VISN 21 facility 640)",13,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,21,654,Sierra Nevada (VISN 21 facility 654),12,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,21,662,"San Francisco, CA (VISN 21 facility 662)",15,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,22,0,VISN 22,19,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,22,593,"Las Vegas, NV (VISN 22 facility 593)",21,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,22,600,"Long Beach, CA (VISN 22 facility 600)",15,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,22,605,"Loma Linda, CA (VISN 22 facility 605)",23,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,22,664,"San Diego, CA (VISN 22 facility 664)",11,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,22,691,"Los Angeles, CA (VISN 22 facility 691)",23,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,0,VISN 23,17,4,0,value within 10% of aspirational goal; 1 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,437,"Fargo, ND (VISN 23 facility 437)",18,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,438,"Sioux Falls, SD (VISN 23 facility 438)",14,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,568,"Fort Meade, SD (VISN 23 facility 568)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,568A4,"Hot Springs, SD (VISN 23 facility 568A4)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,618,"Minneapolis, MN (VISN 23 facility 618)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,636,"Omaha, NE (VISN 23 facility 636)",21,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,636A6,"Des Moines, IA (VISN 23 facility 636A6)",10,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,636A7,"Knoxville, IA (VISN 23 facility 636A7)",,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,636A8,"Iowa City, IA (VISN 23 facility 636A8)",23,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,656,"St. Cloud, MN (VISN 23 facility 656)",13,4,-1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,637,"Asheville, NC (VISN 06 facility 637)",18,4,-1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,652,"Richmond, VA (VISN 06 facility 652)",23,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,658,"Salem, VA (VISN 06 facility 658)",20,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,659,"Salisbury, NC (VISN 06 facility 659)",19,4,1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,0,VISN 07,19,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,508,"Atlanta, GA (VISN 07 facility 508)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,509,"Augusta, GA (VISN 07 facility 509)",14,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,521,"Birmingham, AL (VISN 07 facility 521)",18,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,534,"Charleston, SC (VISN 07 facility 534)",22,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,544,"Columbia, SC (VISN 07 facility 544)",19,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,557,"Dublin, GA (VISN 07 facility 557)",23,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,619,Central Alabama (VISN 07 facility 619),21,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,619A4,"Tuskegee, AL (VISN 07 facility 619A4)",,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,679,"Tuscaloosa, AL (VISN 07 facility 679)",18,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,0,VISN 08,18,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,516,"Bay Pines, FL (VISN 08 facility 516)",15,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,546,"Miami, FL (VISN 08 facility 546)",23,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,548,"West Palm Beach, FL (VISN 08 facility 548)",12,4,-1,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,573,"Gainesville, FL (VISN 08 facility 573)",11,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,573A4,"Lake City, FL (VISN 08 facility 573A4)",11,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,672,"San Juan, PR (VISN 08 facility 672)",21,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,673,"Tampa, FL (VISN 08 facility 673)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,675,"Orlando, FL (VISN 08 facility 675)",25,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,9,0,VISN 09,18,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,9,581,"Huntington, WV (VISN 09 facility 581)",21,3,0,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,9,596,"Lexington, KY (VISN 09 facility 596)",24,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,9,603,"Louisville, KY (VISN 09 facility 603)",17,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,9,614,"Memphis, TN (VISN 09 facility 614)",19,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,9,621,"Mountain Home, TN (VISN 09 facility 621)",21,3,-1,value within 20% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,9,626,"Nashville, TN (VISN 09 facility 626)",13,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,9,626A4,"Murfreesboro, TN (VISN 09 facility 626A4)",13,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,10,0,VISN 10,17,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,10,538,"Chillicothe, OH (VISN 10 facility 538)",15,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,10,539,"Cincinnati, OH (VISN 10 facility 539)",19,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,10,541,"Cleveland, OH (VISN 10 facility 541)",16,4,0,value within 10% of aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,0,VISN 01,88,5,1,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,402,"Togus, ME (VISN 01 facility 402)",81,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,405,"White River Junction, VT (VISN 01 facility 405)",81,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,518,"Bedford, MA (VISN 01 facility 518)",88,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,523A4,"Boston, MA (VISN 01 facility 523A4)",91,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,523A5,"Brockton, MA (VISN 01 facility 523A5)",,0,,no data available; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,608,"Manchester, NH (VISN 01 facility 608)",90,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,631,"Northampton, MA (VISN 01 facility 631)",90,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,650,"Providence, RI (VISN 01 facility 650)",90,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,689,Connecticut (VISN 01 facility 689),91,5,0,value meets or exceeds aspirational goal; 
