MEASURE,TYPE,HILO,DECS,GOAL,AVG,VISN,FACILITY,LOCATION,VALUE,SCORE,TREND,NOTES
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,23,568A4,"Hot Springs, SD (VISN 23 facility 568A4)",95.50,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,23,618,"Minneapolis, MN (VISN 23 facility 618)",90.25,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,23,636,"Omaha, NE (VISN 23 facility 636)",99.69,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,23,636A6,"Des Moines, IA (VISN 23 facility 636A6)",94.45,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,23,636A7,"Knoxville, IA (VISN 23 facility 636A7)",,0,,no data available; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,23,636A8,"Iowa City, IA (VISN 23 facility 636A8)",97.59,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,23,656,"St. Cloud, MN (VISN 23 facility 656)",98.64,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,6,637,"Asheville, NC (VISN 06 facility 637)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,6,652,"Richmond, VA (VISN 06 facility 652)",97.59,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,6,658,"Salem, VA (VISN 06 facility 658)",92.35,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,6,659,"Salisbury, NC (VISN 06 facility 659)",88.15,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,0,VISN 07,93.40,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,508,"Atlanta, GA (VISN 07 facility 508)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,509,"Augusta, GA (VISN 07 facility 509)",90.25,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,521,"Birmingham, AL (VISN 07 facility 521)",95.50,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,534,"Charleston, SC (VISN 07 facility 534)",96.54,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,544,"Columbia, SC (VISN 07 facility 544)",95.50,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,557,"Dublin, GA (VISN 07 facility 557)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,619,Central Alabama (VISN 07 facility 619),92.35,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,619A4,"Tuskegee, AL (VISN 07 facility 619A4)",,0,,no data available; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,7,679,"Tuscaloosa, AL (VISN 07 facility 679)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,8,0,VISN 08,94.45,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,8,516,"Bay Pines, FL (VISN 08 facility 516)",96.54,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,8,546,"Miami, FL (VISN 08 facility 546)",91.30,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,8,548,"West Palm Beach, FL (VISN 08 facility 548)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,8,573,"Gainesville, FL (VISN 08 facility 573)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,8,573A4,"Lake City, FL (VISN 08 facility 573A4)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,8,672,"San Juan, PR (VISN 08 facility 672)",96.54,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,8,673,"Tampa, FL (VISN 08 facility 673)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,8,675,"Orlando, FL (VISN 08 facility 675)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,9,0,VISN 09,91.30,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,9,581,"Huntington, WV (VISN 09 facility 581)",86.05,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,9,596,"Lexington, KY (VISN 09 facility 596)",90.25,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,9,603,"Louisville, KY (VISN 09 facility 603)",91.30,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,9,614,"Memphis, TN (VISN 09 facility 614)",91.30,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,9,621,"Mountain Home, TN (VISN 09 facility 621)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,9,626,"Nashville, TN (VISN 09 facility 626)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,9,626A4,"Murfreesboro, TN (VISN 09 facility 626A4)",93.40,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,10,0,VISN 10,93.40,5,0,value meets or exceeds aspirational goal; 4 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,10,538,"Chillicothe, OH (VISN 10 facility 538)",91.30,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,10,539,"Cincinnati, OH (VISN 10 facility 539)",91.30,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0.0000,10,541,"Cleveland, OH (VISN 10 facility 541)",96.54,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,0,VISN 01,100.74,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,402,"Togus, ME (VISN 01 facility 402)",97.59,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,405,"White River Junction, VT (VISN 01 facility 405)",96.54,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,518,"Bedford, MA (VISN 01 facility 518)",102.84,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,523A4,"Boston, MA (VISN 01 facility 523A4)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,523A5,"Brockton, MA (VISN 01 facility 523A5)",,0,,no data available; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,608,"Manchester, NH (VISN 01 facility 608)",101.79,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,631,"Northampton, MA (VISN 01 facility 631)",101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,650,"Providence, RI (VISN 01 facility 650)",101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,1,689,Connecticut (VISN 01 facility 689),102.84,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,2,0,VISN 02,99.69,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,2,528,Western New York (VISN 02 facility 528),100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,2,528A5,"Canandaigua, NY (VISN 02 facility 528A5)",96.54,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,2,528A6,"Bath, NY (VISN 02 facility 528A6)",99.69,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,2,528A7,"Syracuse, NY (VISN 02 facility 528A7)",99.69,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,2,528A8,"Albany, NY (VISN 02 facility 528A8)",99.69,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,3,0,VISN 03,100.74,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,3,526,"Bronx, NY (VISN 03 facility 526)",102.84,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,3,561,New Jersey (VISN 03 facility 561),101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,3,620,"Hudson Valley, NY (VISN 03 facility 620)",102.84,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,3,620A4,"Castle Point, NY (VISN 03 facility 620A4)",,0,,no data available; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,3,630,New York Harbor (VISN 03 facility 630),98.64,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,3,630A4,New York Harbor - Brooklyn (VISN 03 facility 630A4),98.64,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,3,632,"Northport, NY (VISN 03 facility 632)",97.59,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,0,VISN 04,100.74,4,0,value within 10% of aspirational goal; 1 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,460,"Wilmington, DE (VISN 04 facility 460)",96.54,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,503,"Altoona, PA (VISN 04 facility 503)",101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,529,"Butler, PA (VISN 04 facility 529)",102.84,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,540,"Clarksburg, WV (VISN 04 facility 540)",100.74,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,542,"Coatesville, PA (VISN 04 facility 542)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,562,"Erie, PA (VISN 04 facility 562)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,595,"Lebanon, PA (VISN 04 facility 595)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,642,"Philadelphia, PA (VISN 04 facility 642)",98.64,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,646,"Pittsburgh, PA (VISN 04 facility 646)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,4,693,"Wilkes-Barre, PA (VISN 04 facility 693)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,5,0,VISN 05,101.79,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,5,512,Maryland (VISN 05 facility 512),101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,5,512A5,"Perry Point, MD (VISN 05 facility 512A5)",,0,,no data available; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,5,613,"Martinsburg, WV (VISN 05 facility 613)",102.84,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,5,688,"Washington, DC (VISN 05 facility 688)",97.59,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,6,0,VISN 06,99.69,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,6,517,"Beckley, WV (VISN 06 facility 517)",99.69,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,6,558,"Durham, NC (VISN 06 facility 558)",96.54,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,6,565,"Fayetteville, NC (VISN 06 facility 565)",95.50,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,6,590,"Hampton, VA (VISN 06 facility 590)",101.79,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,10,552,"Dayton, OH (VISN 10 facility 552)",98.64,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,11,0,VISN 11,99.69,4,0,value within 10% of aspirational goal; 3 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,11,506,"Ann Arbor, MI (VISN 11 facility 506)",96.54,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,11,515,"Battle Creek, MI (VISN 11 facility 515)",95.50,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,11,550,"Illiana, IL / IN (VISN 11 facility 550)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,11,553,"Detroit, MI (VISN 11 facility 553)",92.35,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,11,583,"Indianapolis, IN (VISN 11 facility 583)",103.89,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,11,610A4,Northern Indiana (VISN 11 facility 610A4),103.89,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,11,655,"Saginaw, MI (VISN 11 facility 655)",102.84,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,12,0,VISN 12,101.79,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,12,537,"Chicago, IL (VISN 12 facility 537)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,12,556,"North Chicago, IL (VISN 12 facility 556)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,12,578,"Hines, IL (VISN 12 facility 578)",101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,12,585,"Iron Mountain, MI (VISN 12 facility 585)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,12,607,"Madison, WI (VISN 12 facility 607)",102.84,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,12,676,"Tomah, WI (VISN 12 facility 676)",101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,12,695,"Milwaukee, WI (VISN 12 facility 695)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,15,0,VISN 15,101.79,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,15,589,"Kansas City, MO (VISN 15 facility 589)",100.74,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,15,589A4,"Columbia, MO (VISN 15 facility 589A4)",103.89,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,15,589A5,"Topeka, KS (VISN 15 facility 589A5)",103.89,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,15,589A6,"Leavenworth, KS (VISN 15 facility 589A6)",103.89,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,15,589A7,"Wichita, KS (VISN 15 facility 589A7)",101.79,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,15,657,"St. Louis, MO (VISN 15 facility 657)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,15,657A4,"Poplar Bluff, MO (VISN 15 facility 657A4)",101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,15,657A5,"Marion, IL (VISN 15 facility 657A5)",101.79,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,0,VISN 16,101.79,4,0,value within 10% of aspirational goal; 4 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,502,"Alexandria, LA (VISN 16 facility 502)",101.79,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,520,"Gulf Coast, MS (VISN 16 facility 520)",101.79,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,564,"Fayetteville, AR (VISN 16 facility 564)",102.84,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,580,"Houston, TX (VISN 16 facility 580)",102.84,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,586,"Jackson, MS (VISN 16 facility 586)",101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,598,Central Arkansas (VISN 16 facility 598),100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,623,"Muskogee, OK (VISN 16 facility 623)",102.84,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,629,"New Orleans, LA (VISN 16 facility 629)",101.79,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,635,"Oklahoma City, OK (VISN 16 facility 635)",102.84,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,16,667,"Shreveport, LA (VISN 16 facility 667)",98.64,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,17,0,VISN 17,100.74,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,17,549,North Texas (VISN 17 facility 549),101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,17,671,South Texas (VISN 17 facility 671),100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,17,674,Central Texas (VISN 17 facility 674),100.74,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,18,0,VISN 18,99.69,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,18,501,New Mexico (VISN 18 facility 501),97.59,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,18,504,"Amarillo, TX (VISN 18 facility 504)",99.69,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,18,519,West Texas (VISN 18 facility 519),104.94,5,1,value meets or exceeds aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,18,644,"Phoenix, AZ (VISN 18 facility 644)",95.50,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,18,649,Northern Arizona (VISN 18 facility 649),101.79,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,18,678,Southern Arizona (VISN 18 facility 678),101.79,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,19,0,VISN 19,97.59,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,19,436,Montana (VISN 19 facility 436),99.69,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,19,442,"Cheyenne, WY (VISN 19 facility 442)",98.64,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,19,554,Eastern Colorado (VISN 19 facility 554),95.50,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,19,575,"Grand Junction, CO (VISN 19 facility 575)",,0,,no data available; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,19,660,"Salt Lake City, UT (VISN 19 facility 660)",97.59,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,19,666,"Sheridan, WY (VISN 19 facility 666)",98.64,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,20,0,VISN 20,100.74,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,20,463,Alaska (VISN 20 facility 463),99.69,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,20,531,"Boise, ID (VISN 20 facility 531)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,20,648,"Portland, OR (VISN 20 facility 648)",100.74,4,-1,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,20,653,"Roseburg, OR (VISN 20 facility 653)",96.54,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,20,663,"Puget Sound, WA (VISN 20 facility 663)",100.74,4,0,value within 10% of aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0.0000,20,668,"Spokane, WA (VISN 20 facility 668)",98.64,4,0,value within 10% of aspirational goal; 
