MEASURE,TYPE,HILO,DECS,GOAL,AVG,VISN,FACILITY,LOCATION,VALUE,SCORE,TREND,NOTES
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,3,0,VISN 03,85,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,4,0,VISN 04,85,4,0,value within 10% of aspirational goal; 2 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,5,0,VISN 05,83.95,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,6,0,VISN 06,82.9,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,11,0,VISN 11,82.9,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,12,0,VISN 12,83.95,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,15,0,VISN 15,82.9,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,16,0,VISN 16,78.71,3,0,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,17,0,VISN 17,80.8,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,18,0,VISN 18,80.8,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,19,0,VISN 19,83.95,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,20,0,VISN 20,78.71,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,21,0,VISN 21,82.9,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,22,0,VISN 22,80.8,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,23,0,VISN 23,86.05,4,0,value within 10% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,7,0,VISN 07,83.95,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,8,0,VISN 08,80.8,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,9,0,VISN 09,80.8,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,10,0,VISN 10,83.95,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,1,0,VISN 01,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,2,0,VISN 02,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,3,0,VISN 03,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,4,0,VISN 04,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,5,0,VISN 05,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,6,0,VISN 06,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,11,0,VISN 11,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,12,0,VISN 12,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,15,0,VISN 15,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,16,0,VISN 16,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,17,0,VISN 17,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,18,0,VISN 18,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,19,0,VISN 19,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,20,0,VISN 20,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,21,0,VISN 21,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,22,0,VISN 22,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,23,0,VISN 23,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,7,0,VISN 07,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,8,0,VISN 08,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,9,0,VISN 09,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,10,0,VISN 10,,0,,no data available; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,1,0,VISN 01,91.3,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,2,0,VISN 02,88.15,5,0,value meets or exceeds aspirational goal; 4 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,3,0,VISN 03,90.25,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,4,0,VISN 04,89.2,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,5,0,VISN 05,91.3,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,6,0,VISN 06,90.25,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,11,0,VISN 11,90.25,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,12,0,VISN 12,92.35,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,15,0,VISN 15,89.2,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,16,0,VISN 16,89.2,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,17,0,VISN 17,91.3,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,18,0,VISN 18,86.05,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,19,0,VISN 19,87.1,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,20,0,VISN 20,89.2,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,21,0,VISN 21,91.3,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,22,0,VISN 22,91.3,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,23,0,VISN 23,91.3,5,0,value meets or exceeds aspirational goal; 9 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,7,0,VISN 07,90.25,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,8,0,VISN 08,90.25,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,9,0,VISN 09,86.05,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,10,0,VISN 10,91.3,5,0,value meets or exceeds aspirational goal; 4 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,1,0,VISN 01,94.45,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,2,0,VISN 02,90.25,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,3,0,VISN 03,93.4,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,4,0,VISN 04,93.4,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,5,0,VISN 05,92.35,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,6,0,VISN 06,92.35,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,11,0,VISN 11,93.4,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,12,0,VISN 12,93.4,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,15,0,VISN 15,91.3,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,16,0,VISN 16,93.4,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,17,0,VISN 17,93.4,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,18,0,VISN 18,90.25,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,19,0,VISN 19,90.25,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,20,0,VISN 20,90.25,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,21,0,VISN 21,94.45,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,22,0,VISN 22,95.5,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,23,0,VISN 23,95.5,5,0,value meets or exceeds aspirational goal; 9 of 9 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,7,0,VISN 07,93.4,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,8,0,VISN 08,94.45,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,9,0,VISN 09,91.3,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,10,0,VISN 10,93.4,5,0,value meets or exceeds aspirational goal; 4 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,1,0,VISN 01,100.74,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,2,0,VISN 02,99.69,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,3,0,VISN 03,100.74,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,4,0,VISN 04,100.74,4,0,value within 10% of aspirational goal; 1 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,5,0,VISN 05,101.79,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,6,0,VISN 06,99.69,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,11,0,VISN 11,99.69,4,0,value within 10% of aspirational goal; 3 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,12,0,VISN 12,101.79,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,15,0,VISN 15,101.79,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,16,0,VISN 16,101.79,4,0,value within 10% of aspirational goal; 4 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,17,0,VISN 17,100.74,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,18,0,VISN 18,99.69,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,19,0,VISN 19,97.59,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,20,0,VISN 20,100.74,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,21,0,VISN 21,100.74,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,22,0,VISN 22,100.74,4,0,value within 10% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,23,0,VISN 23,101.79,4,-1,value within 10% of aspirational goal; 7 of 9 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,7,0,VISN 07,100.74,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,8,0,VISN 08,102.84,5,0,value meets or exceeds aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,9,0,VISN 09,100.74,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,10,0,VISN 10,99.69,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,1,0,VISN 01,80.8,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,2,0,VISN 02,78.71,3,-1,value within 20% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,3,0,VISN 03,81.85,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,4,0,VISN 04,81.85,4,0,value within 10% of aspirational goal; 2 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,5,0,VISN 05,82.9,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,6,0,VISN 06,79.75,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,11,0,VISN 11,78.71,3,-1,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,12,0,VISN 12,81.85,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,15,0,VISN 15,80.8,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,16,0,VISN 16,76.61,3,-1,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,17,0,VISN 17,80.8,4,1,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,18,0,VISN 18,76.61,3,-1,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,19,0,VISN 19,78.71,3,-1,value within 20% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,20,0,VISN 20,77.66,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,21,0,VISN 21,79.75,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,22,0,VISN 22,79.75,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,23,0,VISN 23,80.8,4,0,value within 10% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,7,0,VISN 07,81.85,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,8,0,VISN 08,77.66,3,-1,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,9,0,VISN 09,78.71,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,10,0,VISN 10,80.8,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,1,0,VISN 01,88.15,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,2,0,VISN 02,81.85,2,0,value within 30% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,3,0,VISN 03,83.95,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,4,0,VISN 04,81.85,2,-1,value within 30% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,5,0,VISN 05,80.8,2,0,value within 30% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,6,0,VISN 06,90.25,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,11,0,VISN 11,83.95,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,12,0,VISN 12,86.05,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,15,0,VISN 15,89.2,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,16,0,VISN 16,85,3,0,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,17,0,VISN 17,85,3,0,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,18,0,VISN 18,82.9,2,-1,value within 30% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,19,0,VISN 19,87.1,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,20,0,VISN 20,86.05,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,21,0,VISN 21,83.95,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,22,0,VISN 22,81.85,2,0,value within 30% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,23,0,VISN 23,85,3,0,value within 20% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,7,0,VISN 07,88.15,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,8,0,VISN 08,86.05,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,9,0,VISN 09,87.1,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,10,0,VISN 10,85,3,0,value within 20% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,1,0,VISN 01,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,2,0,VISN 02,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,3,0,VISN 03,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,4,0,VISN 04,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,5,0,VISN 05,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,6,0,VISN 06,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,11,0,VISN 11,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,12,0,VISN 12,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,15,0,VISN 15,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,16,0,VISN 16,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,17,0,VISN 17,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,18,0,VISN 18,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,19,0,VISN 19,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,20,0,VISN 20,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,21,0,VISN 21,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
