MEASURE,TYPE,HILO,DECS,GOAL,AVG,VISN,FACILITY,LOCATION,VALUE,SCORE,TREND,NOTES
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,3,0,VISN 03,85.86,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,4,0,VISN 04,85.86,4,0,value within 10% of aspirational goal; 2 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,5,0,VISN 05,84.8,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,6,0,VISN 06,83.74,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,11,0,VISN 11,83.74,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,12,0,VISN 12,84.8,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,15,0,VISN 15,83.74,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,16,0,VISN 16,79.5,3,0,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,17,0,VISN 17,81.62,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,18,0,VISN 18,81.62,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,19,0,VISN 19,84.8,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,20,0,VISN 20,79.5,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,21,0,VISN 21,83.74,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,22,0,VISN 22,81.62,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,23,0,VISN 23,86.92,4,0,value within 10% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,7,0,VISN 07,84.8,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,8,0,VISN 08,81.62,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,9,0,VISN 09,81.62,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,0,10,0,VISN 10,84.8,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,1,0,VISN 01,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,2,0,VISN 02,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,3,0,VISN 03,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,4,0,VISN 04,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,5,0,VISN 05,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,6,0,VISN 06,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,11,0,VISN 11,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,12,0,VISN 12,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,15,0,VISN 15,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,16,0,VISN 16,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,17,0,VISN 17,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,18,0,VISN 18,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,19,0,VISN 19,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,20,0,VISN 20,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,21,0,VISN 21,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,22,0,VISN 22,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,23,0,VISN 23,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,7,0,VISN 07,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,8,0,VISN 08,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,9,0,VISN 09,,0,,no data available; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,0,10,0,VISN 10,,0,,no data available; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,1,0,VISN 01,92.22,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,2,0,VISN 02,89.04,5,0,value meets or exceeds aspirational goal; 4 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,3,0,VISN 03,91.16,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,4,0,VISN 04,90.1,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,5,0,VISN 05,92.22,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,6,0,VISN 06,91.16,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,11,0,VISN 11,91.16,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,12,0,VISN 12,93.28,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,15,0,VISN 15,90.1,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,16,0,VISN 16,90.1,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,17,0,VISN 17,92.22,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,18,0,VISN 18,86.92,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,19,0,VISN 19,87.98,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,20,0,VISN 20,90.1,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,21,0,VISN 21,92.22,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,22,0,VISN 22,92.22,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,23,0,VISN 23,92.22,5,0,value meets or exceeds aspirational goal; 9 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,7,0,VISN 07,91.16,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,8,0,VISN 08,91.16,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,9,0,VISN 09,86.92,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,0,10,0,VISN 10,92.22,5,0,value meets or exceeds aspirational goal; 4 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,1,0,VISN 01,95.4,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,2,0,VISN 02,91.16,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,3,0,VISN 03,94.34,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,4,0,VISN 04,94.34,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,5,0,VISN 05,93.28,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,6,0,VISN 06,93.28,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,11,0,VISN 11,94.34,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,12,0,VISN 12,94.34,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,15,0,VISN 15,92.22,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,16,0,VISN 16,94.34,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,17,0,VISN 17,94.34,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,18,0,VISN 18,91.16,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,19,0,VISN 19,91.16,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,20,0,VISN 20,91.16,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,21,0,VISN 21,95.4,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,22,0,VISN 22,96.46,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,23,0,VISN 23,96.46,5,0,value meets or exceeds aspirational goal; 9 of 9 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,7,0,VISN 07,94.34,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,8,0,VISN 08,95.4,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,9,0,VISN 09,92.22,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,0,10,0,VISN 10,94.34,5,0,value meets or exceeds aspirational goal; 4 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,1,0,VISN 01,101.76,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,2,0,VISN 02,100.7,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,3,0,VISN 03,101.76,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,4,0,VISN 04,101.76,4,0,value within 10% of aspirational goal; 1 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,5,0,VISN 05,102.82,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,6,0,VISN 06,100.7,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,11,0,VISN 11,100.7,4,0,value within 10% of aspirational goal; 3 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,12,0,VISN 12,102.82,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,15,0,VISN 15,102.82,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,16,0,VISN 16,102.82,4,0,value within 10% of aspirational goal; 4 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,17,0,VISN 17,101.76,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,18,0,VISN 18,100.7,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,19,0,VISN 19,98.58,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,20,0,VISN 20,101.76,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,21,0,VISN 21,101.76,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,22,0,VISN 22,101.76,4,0,value within 10% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,23,0,VISN 23,102.82,4,-1,value within 10% of aspirational goal; 7 of 9 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,7,0,VISN 07,101.76,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,8,0,VISN 08,103.88,5,0,value meets or exceeds aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,9,0,VISN 09,101.76,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,0,10,0,VISN 10,100.7,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,1,0,VISN 01,81.62,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,2,0,VISN 02,79.5,3,-1,value within 20% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,3,0,VISN 03,82.68,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,4,0,VISN 04,82.68,4,0,value within 10% of aspirational goal; 2 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,5,0,VISN 05,83.74,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,6,0,VISN 06,80.56,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,11,0,VISN 11,79.5,3,-1,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,12,0,VISN 12,82.68,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,15,0,VISN 15,81.62,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,16,0,VISN 16,77.38,3,-1,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,17,0,VISN 17,81.62,4,1,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,18,0,VISN 18,77.38,3,-1,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,19,0,VISN 19,79.5,3,-1,value within 20% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,20,0,VISN 20,78.44,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,21,0,VISN 21,80.56,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,22,0,VISN 22,80.56,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,23,0,VISN 23,81.62,4,0,value within 10% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,7,0,VISN 07,82.68,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,8,0,VISN 08,78.44,3,-1,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,9,0,VISN 09,79.5,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,0,10,0,VISN 10,81.62,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,1,0,VISN 01,89.04,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,2,0,VISN 02,82.68,2,0,value within 30% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,3,0,VISN 03,84.8,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,4,0,VISN 04,82.68,2,-1,value within 30% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,5,0,VISN 05,81.62,2,0,value within 30% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,6,0,VISN 06,91.16,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,11,0,VISN 11,84.8,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,12,0,VISN 12,86.92,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,15,0,VISN 15,90.1,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,16,0,VISN 16,85.86,3,0,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,17,0,VISN 17,85.86,3,0,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,18,0,VISN 18,83.74,2,-1,value within 30% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,19,0,VISN 19,87.98,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,20,0,VISN 20,86.92,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,21,0,VISN 21,84.8,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,22,0,VISN 22,82.68,2,0,value within 30% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,23,0,VISN 23,85.86,3,0,value within 20% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,7,0,VISN 07,89.04,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,8,0,VISN 08,86.92,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,9,0,VISN 09,87.98,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,0,10,0,VISN 10,85.86,3,0,value within 20% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,1,0,VISN 01,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,2,0,VISN 02,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,3,0,VISN 03,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,4,0,VISN 04,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,5,0,VISN 05,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,6,0,VISN 06,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,11,0,VISN 11,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,12,0,VISN 12,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,15,0,VISN 15,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,16,0,VISN 16,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,17,0,VISN 17,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,18,0,VISN 18,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,19,0,VISN 19,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,,0,20,0,VISN 20,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
