MEASURE,TYPE,HILO,DECS,GOAL,AVG,VISN,FACILITY,LOCATION,VALUE,SCORE,TREND,NOTES
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,4,0,VISN 04,82,4,0,value within 10% of aspirational goal; 4 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,5,0,VISN 05,80,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,6,0,VISN 06,77,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,11,0,VISN 11,75,3,-1,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,12,0,VISN 12,81,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,15,0,VISN 15,78,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,16,0,VISN 16,73,3,0,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,17,0,VISN 17,77,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,18,0,VISN 18,77,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,19,0,VISN 19,78,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,20,0,VISN 20,75,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,21,0,VISN 21,78,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,22,0,VISN 22,80,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,23,0,VISN 23,79,4,0,value within 10% of aspirational goal; 1 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,7,0,VISN 07,78,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,8,0,VISN 08,76,3,-1,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,9,0,VISN 09,74,3,-1,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,10,0,VISN 10,78,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,1,0,VISN 01,18,4,,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,2,0,VISN 02,17,4,,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,3,0,VISN 03,19,4,,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,4,0,VISN 04,19,4,,value within 10% of aspirational goal; 1 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,5,0,VISN 05,20,3,,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,6,0,VISN 06,21,3,,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,11,0,VISN 11,17,4,,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,12,0,VISN 12,17,4,,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,15,0,VISN 15,20,3,,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,16,0,VISN 16,22,3,,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,17,0,VISN 17,21,3,,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,18,0,VISN 18,21,3,,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,19,0,VISN 19,18,4,,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,20,0,VISN 20,18,4,,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,21,0,VISN 21,17,4,,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,22,0,VISN 22,22,3,,value within 20% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,23,0,VISN 23,18,4,,value within 10% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,7,0,VISN 07,24,3,,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,8,0,VISN 08,16,4,,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,9,0,VISN 09,20,3,,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - HbA1 GT 9 or not done in past year,process,lower,0,10,,10,0,VISN 10,19,4,,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,1,0,VISN 01,86,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,2,0,VISN 02,84,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,3,0,VISN 03,85,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,4,0,VISN 04,84,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,5,0,VISN 05,83,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,6,0,VISN 06,87,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,11,0,VISN 11,88,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,12,0,VISN 12,88,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,15,0,VISN 15,84,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,16,0,VISN 16,84,5,0,value meets or exceeds aspirational goal; 9 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,17,0,VISN 17,87,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,18,0,VISN 18,82,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,19,0,VISN 19,82,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,20,0,VISN 20,84,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,21,0,VISN 21,86,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,22,0,VISN 22,87,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,23,0,VISN 23,87,5,0,value meets or exceeds aspirational goal; 9 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,7,0,VISN 07,87,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,8,0,VISN 08,85,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,9,0,VISN 09,85,5,0,value meets or exceeds aspirational goal; 6 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - LDL-C less than 100 (diabetes),process,higher,0,75,,10,0,VISN 10,87,5,0,value meets or exceeds aspirational goal; 4 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,1,0,VISN 01,88,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,2,0,VISN 02,87,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,3,0,VISN 03,89,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,4,0,VISN 04,88,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,5,0,VISN 05,89,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,6,0,VISN 06,88,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,11,0,VISN 11,89,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,12,0,VISN 12,90,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,15,0,VISN 15,87,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,16,0,VISN 16,88,5,0,value meets or exceeds aspirational goal; 10 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,17,0,VISN 17,90,5,0,value meets or exceeds aspirational goal; 3 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,18,0,VISN 18,85,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,19,0,VISN 19,86,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,20,0,VISN 20,86,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,21,0,VISN 21,91,5,0,value meets or exceeds aspirational goal; 6 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,22,0,VISN 22,90,5,0,value meets or exceeds aspirational goal; 5 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,23,0,VISN 23,90,5,0,value meets or exceeds aspirational goal; 9 of 9 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,7,0,VISN 07,88,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,8,0,VISN 08,89,5,0,value meets or exceeds aspirational goal; 8 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,9,0,VISN 09,89,5,0,value meets or exceeds aspirational goal; 7 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C less than 100 (vascular dx),process,higher,0,75,,10,0,VISN 10,90,5,0,value meets or exceeds aspirational goal; 4 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,1,0,VISN 01,95,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,2,0,VISN 02,95,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,3,0,VISN 03,95,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,4,0,VISN 04,95,4,0,value within 10% of aspirational goal; 3 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,5,0,VISN 05,95,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,6,0,VISN 06,96,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,11,0,VISN 11,95,4,0,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,12,0,VISN 12,96,4,0,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,15,0,VISN 15,97,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,16,0,VISN 16,97,4,0,value within 10% of aspirational goal; 4 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,17,0,VISN 17,97,4,0,value within 10% of aspirational goal; 2 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,18,0,VISN 18,95,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,19,0,VISN 19,94,4,0,value within 10% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,20,0,VISN 20,96,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,21,0,VISN 21,96,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,22,0,VISN 22,96,4,0,value within 10% of aspirational goal; 1 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,23,0,VISN 23,96,4,0,value within 10% of aspirational goal; 5 of 9 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,7,0,VISN 07,97,4,0,value within 10% of aspirational goal; 4 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,8,0,VISN 08,98,5,0,value meets or exceeds aspirational goal; 5 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,9,0,VISN 09,96,4,0,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - LDL-C measured (vascular dx),process,higher,0,98,,10,0,VISN 10,95,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,1,0,VISN 01,75,3,-1,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,2,0,VISN 02,76,4,1,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,3,0,VISN 03,77,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,4,0,VISN 04,78,4,0,value within 10% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,5,0,VISN 05,77,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,6,0,VISN 06,73,3,-1,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,11,0,VISN 11,76,4,1,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,12,0,VISN 12,79,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,15,0,VISN 15,74,3,-1,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,16,0,VISN 16,72,3,0,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,17,0,VISN 17,75,3,-1,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,18,0,VISN 18,72,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,19,0,VISN 19,74,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,20,0,VISN 20,72,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,21,0,VISN 21,74,3,-1,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,22,0,VISN 22,75,3,-1,value within 20% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,23,0,VISN 23,77,4,0,value within 10% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,7,0,VISN 07,76,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,8,0,VISN 08,74,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,9,0,VISN 09,73,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Ischemic heart - Blood pressure less than 140/90 (HTN),process,higher,0,84,,10,0,VISN 10,75,3,-1,value within 20% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,1,0,VISN 01,85,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,2,0,VISN 02,79,2,0,value within 30% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,3,0,VISN 03,79,2,-1,value within 30% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,4,0,VISN 04,78,2,0,value within 30% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,5,0,VISN 05,78,2,0,value within 30% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,6,0,VISN 06,84,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,11,0,VISN 11,82,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,12,0,VISN 12,81,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,15,0,VISN 15,83,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,16,0,VISN 16,80,3,0,value within 20% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,17,0,VISN 17,82,3,0,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,18,0,VISN 18,82,3,1,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,19,0,VISN 19,82,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,20,0,VISN 20,81,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,21,0,VISN 21,79,2,-1,value within 30% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,22,0,VISN 22,78,2,0,value within 30% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,23,0,VISN 23,81,3,0,value within 20% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,7,0,VISN 07,84,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,8,0,VISN 08,84,3,0,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,9,0,VISN 09,84,3,0,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Screening for colorectal cancer,process,higher,0,100,,10,0,VISN 10,82,3,0,value within 20% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,1,0,VISN 01,90,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,2,0,VISN 02,85,3,-1,value within 20% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,3,0,VISN 03,90,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,4,0,VISN 04,91,4,0,value within 10% of aspirational goal; 1 of 10 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,5,0,VISN 05,95,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,6,0,VISN 06,90,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,11,0,VISN 11,88,3,-1,value within 20% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,12,0,VISN 12,93,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,15,0,VISN 15,86,3,-1,value within 20% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,16,0,VISN 16,94,4,0,value within 10% of aspirational goal; 2 of 10 facilities meet aspirational goal; 
Effectiveness - Prevention - Women screened for cervical cancer,process,higher,0,100,,17,0,VISN 17,93,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
